Judul,Harga,Lokasi,Link
Apartemen Dijual di Pinang,Rp 750Jt,"Pinang, Pinang, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/di-jual-apartemen-free-ppn-100-samping-binus-dan-u-175834226065/
Apartemen Dijual di Alam Sutera,Rp 650Jt,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/di-jual-cepat-apartemen-murah-samping-ubm-dan-binu-175834307949/
Apartemen Dijual di Kelapa Gading,"Rp 1,30M","RW 20, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b0922eafed00-33e9-5a5675a1-858c-4121
Apartemen Dijual di Bekasi Utara,Rp 255Jt,"Summarecon Bekasi, Rawa Bugel, Perwira, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-27b1243ac580-533b-5e6c14df-9ae9-4a16
Apartemen Dijual di Dukuh Pakis,"Rp 5,20M","Bukit Mas, RW 07, Dukuh Pakis, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-de36a56574dd-31c6-19cd215-99d3-71b1
Apartemen Dijual di Kedungdoro,"Rp 4,50M","RW 10, Kedungdoro, Tegalsari, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-fd2f2a08e3a1-cf5e-19cd227-b570-7424
Apartemen Dijual di Ngagel,Rp 900Jt,"RW 02, Ngagel, Wonokromo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b64ef1d62863-ba4e-19cd22d-83e9-73d5
Apartemen Dijual di Embong Kaliasin,"Rp 1,95M","RW 04, Embong Kaliasin, Genteng, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-df332460d9bc-1c47-19cd64d-9c79-7104
Apartemen Dijual di Ngagel,Rp 400Jt,"RW 02, Ngagel, Wonokromo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-1ed47d690011-5408-19cd231-a606-72a3
Apartemen Dijual di Bumi Serpong Damai,Rp 480Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-accee822b8a5-7e10-19e9ccb-878b-7677
Apartemen Dijual di Bumi Serpong Damai,Rp 650Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-8b1933914621-307d-19e921b-9e60-77b4
Apartemen Dijual di Bumi Serpong Damai,Rp 695JtProperti sitaan,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-826f241a7b09-d7cb-19a8110-b7ba-74fa
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,69M","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-41a9748810c5-6902-19b1065-8ad8-7464
Apartemen Dijual di Bumi Serpong Damai,Rp 800Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-6cb45fcd8903-2ffd-19aa0c6-acb0-70ad
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,38M","BSD City, Situ Gadung, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d8449743347d-59c8-19d72b1-9fae-7a16
Apartemen Dijual di Bumi Serpong Damai,Rp 450Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-ed1a6109bba3-98fd-19aa0dd-ac73-7f1f
Apartemen Dijual di Badung,"Rp 5,20M","Munggu, Mengwi, Badung, Bali",https://www.lamudi.co.id/properti/41032-73-7439e5385e6f-2aad-19e95d2-9c91-7b1c
Apartemen Dijual di Karet Tengsin,Rp 16M,"RW 11, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1c673c63cf82-dd5c-19e2b12-82b0-715b
Apartemen Dijual di Serpong Utara,"Rp 6,20M","Pakualam, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-f946909fe36-29fc-19e2b0d-8450-76c1
Apartemen Dijual di Cisauk,Rp 8M,"Cibadak, Suradita, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d3fd39bf4d50-ec7-19e2ace-9c67-7475
Apartemen Dijual di Kebayoran Lama,Rp 7M,"RW 01, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-cb69be1f76ed-d837-19e2ee9-87ec-7723
Apartemen Dijual di Kebayoran Lama,"Rp 8,80M","RW 01, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a2cd80c18c6f-69d6-19e2eed-a07d-71eb
Apartemen Dijual di Bekasi,Rp 900Jt,"Kemang Pratama, Bekasi, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bekasi/dijual-atau-disewakan-apartemen-m-gold-bekasi-type-173655665082/
Apartemen Dijual di Kebayoran Baru,"Rp 7,50M","RW 02, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b2f261b9d5d1-e805-19ef2b9-b532-7b10
Apartemen Dijual di Gondangdia,"Rp 18,50M","RW 04, Gondangdia, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-29bb16e042a9-bf54-19eca47-9bcd-749b
Apartemen Dijual di Karet Kuningan,Rp 4M,"RW 05, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d9352dcf9148-88b-19f1d32-bb2b-75d5
Apartemen Dijual di Kebayoran Lama,"Rp 9,50M","RW 01, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-8435048a1fe0-c26b-19f1d2e-be59-7174
Apartemen Dijual di Kebayoran Baru,"Rp 2,95M","SCBD, Senayan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a69907fd10e2-f1bd-19f0853-b98f-72f7
Apartemen Dijual di Karet Kuningan,"Rp 8,90M","RW 05, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d7cd6a1cdb53-9358-19f07ec-92a4-73be
Apartemen Dijual di Karet Kuningan,"Rp 3,20M","RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-12c8543a4368-6951-19f07e9-8b60-7716
Apartemen Dijual di Karet Kuningan,"Rp 7,30M","RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a6e7cfe002e4-e3a8-19f1722-939d-75d7
Apartemen Dijual di Kebayoran Lama,"Rp 4,60M","RW 05, Kebayoran Lama Selatan, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-17e6db97f31c-a448-19ee2e0-a9a2-7127
Apartemen Dijual di Karet Tengsin,"Rp 3,20M","RW 11, Karet Tengsin, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-41f2cda27aeb-8892-19f1d36-93c8-7758
Apartemen Dijual di Karet Kuningan,Rp 10M,"RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d37019ffb333-6878-19f171d-8d93-72ca
Apartemen Dijual di Karet Kuningan,Rp 5M,"RW 04, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-442fb76aecfb-d67-19f1720-9634-71b6
Apartemen Dijual di Kuningan,"Rp 6,50M","RW 02, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-south-hills-kuningan-jakarta-selatan-169769481773/
Apartemen Dijual di Karet Kuningan,"Rp 2,90M","RW 07, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-south-hills-kuningan-jaksel-169200878435/
Apartemen Dijual di Cipulir,"Rp 5,80M","RW 11, Cipulir, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-cepat-apartemen-1park-avenue-full-furnished-17416032698/
Apartemen Dijual di Karet Kuningan,"Rp 7,10M","RW 05, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/for-sale-apartemen-the-elements-kuningan-jakarta-s-171335117376/
Apartemen Dijual di Kebayoran Lama,"Rp 4,60M","RW 05, Kebayoran Lama Selatan, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-apartemen-di-kebayoran-lama-utara-jakarta-sel-170087725712/
Apartemen Dijual di Kuningan,"Rp 3,60M","RW 02, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-cepat-apartemen-south-hills-di-kuningan-jak-174021167627/
Apartemen Dijual di Kuningan,"Rp 7,30M","RW 02, Kuningan Timur, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/for-sale-apartemen-south-hills-kuningan-jakarta-se-171335148168/
Apartemen Dijual di Karet,"Rp 3,70M","RW 04, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2de0188efc3f-82e5-19eac2a-bb20-7191
Apartemen Dijual di Karet,"Rp 5,60M","RW 10, Karet, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/disewakan-apartemen-verde-one-setia-budi-newly-fur-174160371644/
Apartemen Dijual di Karet Kuningan,"Rp 8,90M","RW 05, Karet Kuningan, Setiabudi, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/for-sale-apartemen-the-elements-kuningan-jakarta-s-17133513369/
Apartemen Dijual di Bumi Serpong Damai,Rp 499Jt,"BSD Sunburst CBD, Babakan, BSD City, Serpong, Tangerang Selatan, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/disewakan-apartemen-nyaman-dekat-aeon-mall-bsd-173729965053/
Apartemen Dijual di Mariso,Rp 700Jt,"Panambungan, Mariso, Makassar, Sulawesi Selatan",https://www.lamudi.co.id/properti/41032-73-3c05f338ace-e9c7-19dd319-a941-72f4
Apartemen Dijual di Jatinegara,Rp 2M,"RW 02, Kampung Melayu, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-cepat-bu-apt-the-lavande-3br-1-maid-view-po-173744978891/
Apartemen Dijual di Semolowaru,Rp 175Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-5e4188a1baad-ac18-19eb068-8889-7145
Apartemen Dijual di Mulyorejo,Rp 425Jt,"Pakuwon City, RW 03, Kejawen Putih Tambak, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-bf5aeab2f349-b403-19e8e58-a109-7487
Apartemen Dijual di Kebon Kosong,Rp 550Jt,"RW 06, Kebon Kosong, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-dfd5dbc5d720-be89-19cb73a-8a78-717f
Apartemen Dijual di Jati,Rp 310Jt,"RW 08, Jati, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-8cdabcf0c35a-715e-19e9122-b0d8-7151
Apartemen Dijual di Kelapa Gading,"Rp 5,50M","RW 13, Kelapa Gading Timur, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1a7573b16d5-e436-19e90fa-8e3e-73b2
Kondominium Dijual di Pasar Baru,Rp 900Jt,"RW 06, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-64a4e7b15f4a-eca9-19e492f-83f1-74e5
Apartemen Dijual di Grogol Petamburan,Rp 785Jt,"RW 01, Jelambar, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-84d323387996-a57f-19d8a77-9b1e-7559
Apartemen Dijual di Cengkareng,Rp 700Jt,"RW 14, Cengkareng Timur, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-82399bb7ee14-9101-19cfa3c-9860-7368
Apartemen Dijual di Pademangan,Rp 835Jt,"RW 10, Pademangan Barat, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a2f2cc282940-f5e9-19cd0f6-99f0-7215
Apartemen Dijual di Bendungan Hilir,Rp 850Jt,"RW 06, Bendungan Hilir, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6762a132bad3-cab5-19c9346-8767-7167
Apartemen Dijual di Duren Tiga,Rp 480Jt,"RW 07, Duren Tiga, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-c55b43950ba2-f32b-19c181c-875f-70a8
Apartemen Dijual di Bumi Serpong Damai,Rp 450Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4e284f4cec78-7f86-19c931d-9e9f-7411
Apartemen Dijual di Cikini,Rp 1M,"RW 02, Cikini, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d0cf17d73347-2df0-19ed6a9-9135-7a70
Apartemen Dijual di Jatinangor,Rp 300Jt,"Jatinangor, Sumedang, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/sumedang/dekat-ke-itb-unpad-ikopin-dan-ipdn-apartemen-pinew-172027536661/
Apartemen Dijual di Bumi Serpong Damai,Rp 560Jt,"BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-edbbefe408a0-481-19bb61a-a3d3-7246
Apartemen Dijual di Kalibata,Rp 850Jt,"RW 07, Kalibata, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-bce4c67c1d8f-4a9a-19e4f17-96ef-73f5
Apartemen Dijual di Sunter Jaya,Rp 300Jt,"RW 11, Sunter Jaya, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-84cee8be5f08-957c-19f1d2a-bb7e-7156
Apartemen Dijual di Semolowaru,Rp 320Jt,"RW 02, Semolowaru, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-e253c864b668-aa78-19e9bad-9a6d-73a5
Apartemen Dijual di Kelapa Gading,Rp 900Jt,"RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-976c1a112617-5bf2-19e867a-b1ec-7ca5
Apartemen Dijual di Cilandak,"Rp 1,45M","RW 06, Cilandak Barat, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-82fb64b8cea-5b27-19e1b64-b0b3-7082
Apartemen Dijual di Bumi Serpong Damai,Rp 1M,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/dijual-1-unit-apartemen-sky-house-bsd-lokasi-super-173805533622/
Apartemen Dijual di Pasar Minggu,"Rp 1,55M","RW 05, Ragunan, Pasar Minggu, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-vasaka-solterra-di-pejaten-jakart-174564381490/
Apartemen Dijual di Jatinegara,"Rp 1,25M","RW 02, Kampung Melayu, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-apartemen-full-furnished-di-casablanca-mans-17405623854/
Apartemen Dijual di Barito Kuala,"Rp 6,75M","Mentaren, Barito Kuala, Kalimantan Selatan",https://www.lamudi.co.id/properti/41032-73-9900608f01c3-9f8d-adef3b2e-b57b-4db5
Apartemen Dijual di Barito Kuala,"Rp 6,75M","Mentaren, Barito Kuala, Kalimantan Selatan",https://www.lamudi.co.id/properti/41032-73-5f65727873b8-d343-39dbdcaa-ad7c-42ad
Apartemen Dijual di Cicendo,"Rp 2,20M","Arjuna, Cicendo, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e53f3a2f49cd-72ac-19dbaf6-bd62-7978
Apartemen Dijual di Bandung Wetan,Rp 800Jt,"Citarum, Bandung Wetan, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e9bc8d2bbd3f-f439-19d7d34-a319-7b5c
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,15M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-33201ff7cf18-db22-19ee564-998b-7453
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,25M","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/apartemen-premium-branz-bsd-174840283631/
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,70M","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/dijual-apartement-premium-branz-bsd-174822708778/
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,20M","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang-selatan/dijual-apartemen-premium-branz-bsd-174822746848/
Apartemen Dijual di Kalisari,Rp 450Jt,"RW 08, Kalisari, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-d9a8de99867a-f2cb-19e8732-a333-7b8c
Apartemen Dijual di Bumi Serpong Damai,"Rp 1,10M","BSD City, Cicalengka, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-ef0c24b5b9d-be6b-19ea601-842b-7475
Apartemen Dijual di Panunggangan Timur,Rp 400Jt,"Panunggangan Timur, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2715f6e2a91c-604a-19ea61c-a68b-7646
Apartemen Dijual di Bumi Serpong Damai,"Rp 4,50M","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-19738103dbb-3cd6-19e779d-a056-756d
Apartemen Dijual di Grogol Petamburan,"Rp 1,70M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-639366c1aea-6e70-19c88a5-a17f-7142
Apartemen Dijual di Sukomanunggal,Rp 300Jt,"RW 03, Sukomanunggal, Sukomanunggal, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-df64e223b4fb-eb18-19e64ec-9883-7874
Apartemen Dijual di Grogol Petamburan,"Rp 1,90M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9dbcba6363a4-dc4f-19c7958-b949-7086
Apartemen Dijual di Grogol Petamburan,Rp 3M,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1945487ced56-f685-19a9f77-8b68-7211
Apartemen Dijual di Grogol Petamburan,"Rp 1,40M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b4e6f8cdfd21-dd44-19c9eb1-bdd6-7795
Apartemen Dijual di Grogol Petamburan,Rp 998Jt,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f5527e196c35-3882-19e72fc-86e2-72a8
Apartemen Dijual di Grogol Petamburan,"Rp 1,50M","RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-2d0a7c4b7e01-baf3-19cb265-9c2a-7106
Apartemen Dijual di Grogol Petamburan,Rp 1M,"RW 06, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-9242d52066ae-95c5-19ca28c-b2ce-7057
Apartemen Dijual di Cengkareng,Rp 750Jt,"RW 02, Duri Kosambi, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a4dd8d920e55-895f-19e7303-a544-7591
Apartemen Dijual di Bekasi Timur,Rp 400Jt,"Bulak Kapal, Margahayu, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-a12762841ea1-158b-19c4723-824c-7172
Apartemen Dijual di Grogol Petamburan,Rp 950Jt,"RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-75b993d8263-68ba-19e4f08-83db-7625
Apartemen Dijual di Grogol,"Rp 1,70M","RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-mediterania-garden-2-tanjung-duren-3-kamar-174954118251/
Apartemen Dijual di Grogol,"Rp 2,50M","RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-taman-anggrek-residence-jarang-ad-175514521293/
Apartemen Dijual di Grogol Petamburan,"Rp 1,05M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b7a2d141dc12-9de9-19e3a91-b930-7801
Kondominium Dijual di Grogol,"Rp 3,50M","RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-taman-anggrek-residence-condo-3-1-bedrooms-173881872022/
Apartemen Dijual di Grogol Petamburan,Rp 950Jt,"RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-757a7f40f38d-2be1-19d94fb-bd64-74a5
Apartemen Dijual di Grogol Petamburan,"Rp 1,30M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-64ac1e69bea2-e1e3-19d94e7-a2f6-75d8
Apartemen Dijual di Grogol Petamburan,Rp 950Jt,"RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5cab0e227914-6c78-19cd140-a1de-76d8
Apartemen Dijual di Grogol Petamburan,"Rp 1,10M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-253f0ec60e07-d0ea-19cd17b-923f-7161
Apartemen Dijual di Grogol,Rp 1M,"RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/mediterania-garden-2-tipe-2-kamar-full-furnish-at-174954122665/
Apartemen Dijual di Cipulir,"Rp 1,40M","RW 11, Cipulir, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-apartemen-permata-hijau-suite-1-bedroom-di-174954120594/
Apartemen Dijual di Grogol,"Rp 2,10M","RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-baru-grand-madison-di-tanjung-dur-173096507759/
Apartemen Dijual di Grogol,Rp 650Jt,"RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/best-view-apart-parkland-avenue-di-hotel-sahid-ser-174954125788/
Apartemen Dijual di Grogol Petamburan,"Rp 1,60M","RW 05, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4d71eafae326-2e66-19d8a34-aaf0-76f3
Apartemen Dijual di Menteng Dalam,"Rp 3,20M","RW 12, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-5a3fcc9f25ac-ffb6-19a9010-989b-7685
